pfam_acc	evalue
zzz	PF12675.8	1
zzz	PF12676.8	1
zzz	PF12677.8	1
zzz	PF12683.8	1
zzz	PF12684.8	1
zzz	PF12686.8	1
zzz	PF12687.8	1
zzz	PF12290.9	1
zzz	PF12707.8	1
zzz	PF12712.8	1
zzz	PF12713.8	1
zzz	PF12720.8	1
zzz	PF10300.10	1
zzz	PF12723.8	1
zzz	PF12725.8	1
zzz	PF11656.9	1
zzz	PF12758.8	1
zzz	PF12823.8	1
zzz	PF12825.8	1
zzz	PF12842.8	1
zzz	PF04037.14	1
zzz	PF12863.8	1
zzz	PF12864.8	1
zzz	PF12866.8	1
zzz	PF18003.2	1
zzz	PF12868.8	1
zzz	PF12873.8	1
zzz	PF12875.8	1
zzz	PF12877.8	1
zzz	PF12883.8	1
zzz	PF12889.8	1
zzz	PF04063.15	1
zzz	PF12903.8	1
zzz	PF12915.8	1
zzz	PF12916.8	1
zzz	PF12927.8	1
zzz	PF12930.8	1
zzz	PF12939.8	1
zzz	PF12943.8	1
zzz	PF04064.14	1
zzz	PF12952.8	1
zzz	PF12953.8	1
zzz	PF12954.8	1
zzz	PF12955.8	1
zzz	PF12956.8	1
zzz	PF12957.8	1
zzz	PF12958.8	1
zzz	PF12959.8	1
zzz	PF12960.8	1
zzz	PF12961.8	1
zzz	PF12962.8	1
zzz	PF12963.8	1
zzz	PF12964.8	1
zzz	PF12965.8	1
zzz	PF12967.8	1
zzz	PF12968.8	1
zzz	PF12969.8	1
zzz	PF12970.8	1
zzz	PF12975.8	1
zzz	PF04074.13	1
zzz	PF12976.8	1
zzz	PF12977.8	1
zzz	PF12978.8	1
zzz	PF12979.8	1
zzz	PF12980.8	1
zzz	PF12981.8	1
zzz	PF12982.8	1
zzz	PF12983.8	1
zzz	PF12984.8	1
zzz	PF12985.8	1
zzz	PF12986.8	1
zzz	PF12987.8	1
zzz	PF12989.8	1
zzz	PF12990.8	1
zzz	PF12991.8	1
zzz	PF12992.8	1
zzz	PF12993.8	1
zzz	PF12994.8	1
zzz	PF12995.8	1
zzz	PF12996.8	1
zzz	PF12997.8	1
zzz	PF07066.12	1
zzz	PF13020.7	1
zzz	PF13024.7	1
zzz	PF13021.7	1
zzz	PF13025.7	1
zzz	PF13026.7	1
zzz	PF13027.7	1
zzz	PF13028.7	1
zzz	PF04087.15	1
zzz	PF13029.7	1
zzz	PF13030.7	1
zzz	PF13031.7	1
zzz	PF13033.7	1
zzz	PF13034.7	1
zzz	PF13035.7	1
zzz	PF13037.7	1
zzz	PF13038.7	1
zzz	PF13039.7	1
zzz	PF13042.7	1
zzz	PF13043.7	1
zzz	PF13045.7	1
zzz	PF13046.7	1
zzz	PF13047.7	1
zzz	PF13048.7	1
zzz	PF13077.7	1
zzz	PF13049.7	1
zzz	PF13050.7	1
zzz	PF13051.7	1
zzz	PF13052.7	1
zzz	PF13053.7	1
zzz	PF13054.7	1
zzz	PF13079.7	1
zzz	PF13055.7	1
zzz	PF13056.7	1
zzz	PF13057.7	1
zzz	PF13058.7	1
zzz	PF13060.7	1
zzz	PF13059.7	1
zzz	PF13061.7	1
zzz	PF13062.7	1
zzz	PF13063.7	1
zzz	PF13080.7	1
zzz	PF13064.7	1
zzz	PF13065.7	1
zzz	PF13066.7	1
zzz	PF04134.13	1
zzz	PF13067.7	1
zzz	PF13082.7	1
zzz	PF13068.7	1
zzz	PF13069.7	1
zzz	PF13070.7	1
zzz	PF13071.7	1
zzz	PF13073.7	1
zzz	PF13074.7	1
zzz	PF13075.7	1
zzz	PF13081.7	1
zzz	PF13078.7	1
zzz	PF13084.7	1
zzz	PF13099.7	1
zzz	PF13101.7	1
zzz	PF13135.7	1
zzz	PF13134.7	1
zzz	PF13133.7	1
zzz	PF13132.7	1
zzz	PF13131.7	1
zzz	PF13130.7	1
zzz	PF13129.7	1
zzz	PF13128.7	1
zzz	PF13127.7	1
zzz	PF13104.7	1
zzz	PF13125.7	1
zzz	PF13105.7	1
zzz	PF13142.7	1
zzz	PF13106.7	1
zzz	PF13124.7	1
zzz	PF13107.7	1
zzz	PF13112.7	1
zzz	PF13110.7	1
zzz	PF13152.7	1
zzz	PF13108.7	1
zzz	PF04149.13	1
zzz	PF13113.7	1
zzz	PF13116.7	1
zzz	PF13118.7	1
zzz	PF13119.7	1
zzz	PF13120.7	1
zzz	PF13126.7	1
zzz	PF13121.7	1
zzz	PF13122.7	1
zzz	PF13123.7	1
zzz	PF13141.7	1
zzz	PF13140.7	1
zzz	PF13139.7	1
zzz	PF13138.7	1
zzz	PF13137.7	1
zzz	PF13136.7	1
zzz	PF13153.7	1
zzz	PF13143.7	1
zzz	PF13148.7	1
zzz	PF13151.7	1
zzz	PF13154.7	1
zzz	PF13157.7	1
zzz	PF13158.7	1
zzz	PF13159.7	1
zzz	PF13160.7	1
zzz	PF13161.7	1
zzz	PF13162.7	1
zzz	PF13163.7	1
zzz	PF13170.7	1
zzz	PF13171.7	1
zzz	PF13178.7	1
zzz	PF13179.7	1
zzz	PF13182.7	1
zzz	PF04165.13	1
zzz	PF13194.7	1
zzz	PF13195.7	1
zzz	PF13196.7	1
zzz	PF13197.7	1
zzz	PF13198.7	1
zzz	PF13200.7	1
zzz	PF13209.7	1
zzz	PF13210.7	1
zzz	PF13211.7	1
zzz	PF04167.14	1
zzz	PF13212.7	1
zzz	PF13213.7	1
zzz	PF13214.7	1
zzz	PF13215.7	1
zzz	PF13216.7	1
zzz	PF13217.7	1
zzz	PF13218.7	1
zzz	PF13219.7	1
zzz	PF13220.7	1
zzz	PF13221.7	1
zzz	PF13222.7	1
zzz	PF13223.7	1
zzz	PF13224.7	1
zzz	PF13225.7	1
zzz	PF13226.7	1
zzz	PF13227.7	1
zzz	PF13228.7	1
zzz	PF13204.7	1
zzz	PF13244.7	1
zzz	PF13250.7	1
zzz	PF13251.7	1
zzz	PF13252.7	1
zzz	PF13253.7	1
zzz	PF13254.7	1
zzz	PF13255.7	1
zzz	PF13256.7	1
zzz	PF13257.7	1
zzz	PF13258.7	1
zzz	PF13259.7	1
zzz	PF13261.7	1
zzz	PF13262.7	1
zzz	PF13264.7	1
zzz	PF13265.7	1
zzz	PF13266.7	1
zzz	PF13267.7	1
zzz	PF13268.7	1
zzz	PF04175.13	1
zzz	PF13269.7	1
zzz	PF13270.7	1
zzz	PF13271.7	1
zzz	PF13273.7	1
zzz	PF13274.7	1
zzz	PF13282.7	1
zzz	PF13281.7	1
zzz	PF13284.7	1
zzz	PF13285.7	1
zzz	PF13293.7	1
zzz	PF13294.7	1
zzz	PF13295.7	1
zzz	PF13300.7	1
zzz	PF13301.7	1
zzz	PF13311.7	1
zzz	PF13312.7	1
zzz	PF13313.7	1
zzz	PF13314.7	1
zzz	PF13321.7	1
zzz	PF13315.7	1
zzz	PF13316.7	1
zzz	PF13317.7	1
zzz	PF13318.7	1
zzz	PF13319.7	1
zzz	PF13320.7	1
zzz	PF13322.7	1
zzz	PF13331.7	1
zzz	PF13334.7	1
zzz	PF13340.7	1
zzz	PF13349.7	1
zzz	PF13351.7	1
zzz	PF04190.14	1
zzz	PF13352.7	1
zzz	PF13355.7	1
zzz	PF13387.7	1
zzz	PF13388.7	1
zzz	PF13389.7	1
zzz	PF13390.7	1
zzz	PF04214.14	1
zzz	PF13422.7	1
zzz	PF13427.7	1
zzz	PF13430.7	1
zzz	PF13438.7	1
zzz	PF13448.7	1
zzz	PF13464.7	1
zzz	PF13475.7	1
zzz	PF13493.7	1
zzz	PF13494.7	1
zzz	PF04217.14	1
zzz	PF13496.7	1
zzz	PF13497.7	1
zzz	PF13498.7	1
zzz	PF13503.7	1
zzz	PF13511.7	1
zzz	PF13526.7	1
zzz	PF13548.7	1
zzz	PF13552.7	1
zzz	PF13554.7	1
zzz	PF13559.7	1
zzz	PF04219.13	1
zzz	PF13566.7	1
zzz	PF13567.7	1
zzz	PF13569.7	1
zzz	PF13571.7	1
zzz	PF13572.7	1
zzz	PF13575.7	1
zzz	PF13590.7	1
zzz	PF13595.7	1
zzz	PF13598.7	1
zzz	PF13600.7	1
zzz	PF13605.7	1
zzz	PF13628.7	1
zzz	PF13635.7	1
zzz	PF13642.7	1
zzz	PF13643.7	1
zzz	PF13660.7	1
zzz	PF13663.7	1
zzz	PF13664.7	1
zzz	PF13665.7	1
zzz	PF13680.7	1
zzz	PF13687.7	1
zzz	PF13689.7	1
zzz	PF13698.7	1
zzz	PF13699.7	1
zzz	PF13700.7	1
zzz	PF13709.7	1
zzz	PF04222.13	1
zzz	PF13711.7	1
zzz	PF13732.7	1
zzz	PF13747.7	1
zzz	PF13752.7	1
zzz	PF13761.7	1
zzz	PF13763.7	1
zzz	PF13767.7	1
zzz	PF13770.7	1
zzz	PF04224.13	1
zzz	PF13773.7	1
zzz	PF13775.7	1
zzz	PF13776.7	1
zzz	PF13777.7	1
zzz	PF13778.7	1
zzz	PF13779.7	1
zzz	PF13780.7	1
zzz	PF13783.7	1
zzz	PF13785.7	1
zzz	PF13786.7	1
zzz	PF04235.13	1
zzz	PF13788.7	1
zzz	PF13789.7	1
zzz	PF13799.7	1
zzz	PF13803.7	1
zzz	PF13810.7	1
zzz	PF13811.7	1
zzz	PF13821.7	1
zzz	PF13826.7	1
zzz	PF13827.7	1
zzz	PF13828.7	1
zzz	PF13829.7	1
zzz	PF13830.7	1
zzz	PF13834.7	1
zzz	PF13835.7	1
zzz	PF13836.7	1
zzz	PF13846.7	1
zzz	PF13852.7	1
zzz	PF10670.10	1
zzz	PF13858.7	1
zzz	PF04238.13	1
zzz	PF13863.7	1
zzz	PF13870.7	1
zzz	PF13875.7	1
zzz	PF13886.7	1
zzz	PF13898.7	1
zzz	PF13904.7	1
zzz	PF13907.7	1
zzz	PF13910.7	1
zzz	PF04239.13	1
zzz	PF13915.7	1
zzz	PF13926.7	1
zzz	PF13937.7	1
zzz	PF13938.7	1
zzz	PF13946.7	1
zzz	PF13948.7	1
zzz	PF13952.7	1
zzz	PF13959.7	1
zzz	PF13960.7	1
zzz	PF13961.7	1
zzz	PF13968.7	1
zzz	PF13970.7	1
zzz	PF13973.7	1
zzz	PF13978.7	1
zzz	PF13986.7	1
zzz	PF13988.7	1
zzz	PF10774.10	1
zzz	PF14004.7	1
zzz	PF14009.7	1
zzz	PF14012.7	1
zzz	PF04241.16	1
zzz	PF14014.7	1
zzz	PF14015.7	1
zzz	PF14016.7	1
zzz	PF14017.7	1
zzz	PF14018.7	1
zzz	PF14019.7	1
zzz	PF14020.7	1
zzz	PF14022.7	1
zzz	PF14023.7	1
zzz	PF04242.14	1
zzz	PF14024.7	1
zzz	PF14025.7	1
zzz	PF14026.7	1
zzz	PF14029.7	1
zzz	PF14030.7	1
zzz	PF14033.7	1
zzz	PF14042.7	1
zzz	PF14053.7	1
zzz	PF14054.7	1
zzz	PF14056.7	1
zzz	PF14059.7	1
zzz	PF14060.7	1
zzz	PF14062.7	1
zzz	PF14063.7	1
zzz	PF14065.7	1
zzz	PF14066.7	1
zzz	PF14074.7	1
zzz	PF14076.7	1
zzz	PF14078.7	1
zzz	PF14079.7	1
zzz	PF14080.7	1
zzz	PF14081.7	1
zzz	PF14082.7	1
zzz	PF14084.7	1
zzz	PF14085.7	1
zzz	PF14086.7	1
zzz	PF14087.7	1
zzz	PF14088.7	1
zzz	PF14091.7	1
zzz	PF14092.7	1
zzz	PF14093.7	1
zzz	PF14094.7	1
zzz	PF14096.7	1
zzz	PF14101.7	1
zzz	PF14103.7	1
zzz	PF14104.7	1
zzz	PF14105.7	1
zzz	PF14106.7	1
zzz	PF14107.7	1
zzz	PF14108.7	1
zzz	PF14110.7	1
zzz	PF14111.7	1
zzz	PF14112.7	1
zzz	PF14114.7	1
zzz	PF14117.7	1
zzz	PF14119.7	1
zzz	PF04250.14	1
zzz	PF14123.7	1
zzz	PF14124.7	1
zzz	PF14125.7	1
zzz	PF14126.7	1
zzz	PF14127.7	1
zzz	PF14128.7	1
zzz	PF14129.7	1
zzz	PF14130.7	1
zzz	PF14131.7	1
zzz	PF14132.7	1
zzz	PF01861.17	1
zzz	PF14133.7	1
zzz	PF14134.7	1
zzz	PF14135.7	1
zzz	PF14136.7	1
zzz	PF14137.7	1
zzz	PF14146.7	1
zzz	PF14154.7	1
zzz	PF14155.7	1
zzz	PF14172.7	1
zzz	PF14187.7	1
zzz	PF14188.7	1
zzz	PF14189.7	1
zzz	PF14190.7	1
zzz	PF14192.7	1
zzz	PF14193.7	1
zzz	PF14195.7	1
zzz	PF14199.7	1
zzz	PF14201.7	1
zzz	PF04254.14	1
zzz	PF14208.7	1
zzz	PF14209.7	1
zzz	PF14210.7	1
zzz	PF14213.7	1
zzz	PF14216.7	1
zzz	PF14217.7	1
zzz	PF14219.7	1
zzz	PF14220.7	1
zzz	PF04255.15	1
zzz	PF14221.7	1
zzz	PF14224.7	1
zzz	PF14229.7	1
zzz	PF14230.7	1
zzz	PF14232.7	1
zzz	PF14233.7	1
zzz	PF14234.7	1
zzz	PF14235.7	1
zzz	PF14236.7	1
zzz	PF04256.13	1
zzz	PF14238.7	1
zzz	PF14242.7	1
zzz	PF14247.7	1
zzz	PF14248.7	1
zzz	PF14251.7	1
zzz	PF14252.7	1
zzz	PF14254.7	1
zzz	PF14257.7	1
zzz	PF14258.7	1
zzz	PF14261.7	1
zzz	PF11611.9	1
zzz	PF14263.7	1
zzz	PF14265.7	1
zzz	PF14267.7	1
zzz	PF14270.7	1
zzz	PF14271.7	1
zzz	PF04260.13	1
zzz	PF14273.7	1
zzz	PF14274.7	1
zzz	PF14275.7	1
zzz	PF14276.7	1
zzz	PF14277.7	1
zzz	PF14280.7	1
zzz	PF14283.7	1
zzz	PF14285.7	1
zzz	PF14287.7	1
zzz	PF14289.7	1
zzz	PF14290.7	1
zzz	PF14291.7	1
zzz	PF14294.7	1
zzz	PF14297.7	1
zzz	PF14298.7	1
zzz	PF14300.7	1
zzz	PF14301.7	1
zzz	PF14302.7	1
zzz	PF14309.7	1
zzz	PF14311.7	1
zzz	PF04282.14	1
zzz	PF14315.7	1
zzz	PF14316.7	1
zzz	PF14321.7	1
zzz	PF14325.7	1
zzz	PF14326.7	1
zzz	PF14328.7	1
zzz	PF14329.7	1
zzz	PF14330.7	1
zzz	PF14332.7	1
zzz	PF14333.7	1
zzz	PF14334.7	1
zzz	PF14335.7	1
zzz	PF14336.7	1
zzz	PF14339.7	1
zzz	PF14340.7	1
zzz	PF14342.7	1
zzz	PF14344.7	1
zzz	PF14346.7	1
zzz	PF14347.7	1
zzz	PF04269.13	1
zzz	PF14348.7	1
zzz	PF14351.7	1
zzz	PF14352.7	1
zzz	PF14356.7	1
zzz	PF14357.7	1
zzz	PF14358.7	1
zzz	PF14359.7	1
zzz	PF14362.7	1
zzz	PF14364.7	1
zzz	PF04284.14	1
zzz	PF14366.7	1
zzz	PF14367.7	1
zzz	PF14371.7	1
zzz	PF14372.7	1
zzz	PF14385.7	1
zzz	PF14386.7	1
zzz	PF14387.7	1
zzz	PF14388.7	1
zzz	PF04273.14	1
zzz	PF14390.7	1
zzz	PF14391.7	1
zzz	PF14393.7	1
zzz	PF14394.7	1
zzz	PF14415.7	1
zzz	PF14467.7	1
zzz	PF14468.7	1
zzz	PF14471.7	1
zzz	PF14472.7	1
zzz	PF04276.13	1
zzz	PF14478.7	1
zzz	PF14485.7	1
zzz	PF14486.7	1
zzz	PF14488.7	1
zzz	PF14491.7	1
zzz	PF14494.7	1
zzz	PF14499.7	1
zzz	PF14505.7	1
zzz	PF14530.7	1
zzz	PF04285.13	1
zzz	PF14534.7	1
zzz	PF14536.7	1
zzz	PF14539.7	1
zzz	PF14544.7	1
zzz	PF14563.7	1
zzz	PF14584.7	1
zzz	PF14590.7	1
zzz	PF14613.7	1
zzz	PF04286.13	1
zzz	PF14614.7	1
zzz	PF14616.7	1
zzz	PF14618.7	1
zzz	PF14627.7	1
zzz	PF14628.7	1
zzz	PF14643.7	1
zzz	PF14644.7	1
zzz	PF14652.7	1
zzz	PF14660.7	1
zzz	PF14673.7	1
zzz	PF04287.13	1
zzz	PF14687.7	1
zzz	PF14688.7	1
zzz	PF14692.7	1
zzz	PF14713.7	1
zzz	PF14717.7	1
zzz	PF14725.7	1
zzz	PF14729.7	1
zzz	PF14730.7	1
zzz	PF14734.7	1
zzz	PF04289.13	1
zzz	PF14737.7	1
zzz	PF14740.7	1
zzz	PF14739.7	1
zzz	PF14747.7	1
zzz	PF14751.7	1
zzz	PF14771.7	1
zzz	PF14780.7	1
zzz	PF14793.7	1
zzz	PF14794.7	1
zzz	PF14800.7	1
zzz	PF14818.7	1
zzz	PF14825.7	1
zzz	PF14831.7	1
zzz	PF14846.7	1
zzz	PF14858.7	1
zzz	PF14868.7	1
zzz	PF14869.7	1
zzz	PF14879.7	1
zzz	PF14892.7	1
zzz	PF14898.7	1
zzz	PF14899.7	1
zzz	PF14900.7	1
zzz	PF14902.7	1
zzz	PF14906.7	1
zzz	PF14924.7	1
zzz	PF14926.7	1
zzz	PF14934.7	1
zzz	PF01863.18	1
zzz	PF14937.7	1
zzz	PF14946.7	1
zzz	PF14950.7	1
zzz	PF14951.7	1
zzz	PF14953.7	1
zzz	PF14956.7	1
zzz	PF14958.7	1
zzz	PF14964.7	1
zzz	PF14969.7	1
zzz	PF14970.7	1
zzz	PF14971.7	1
zzz	PF14975.7	1
zzz	PF14983.7	1
zzz	PF14986.7	1
zzz	PF14988.7	1
zzz	PF14990.7	1
zzz	PF15006.7	1
zzz	PF15008.7	1
zzz	PF15012.7	1
zzz	PF04301.14	1
zzz	PF15016.7	1
zzz	PF15021.7	1
zzz	PF15022.7	1
zzz	PF15023.7	1
zzz	PF15025.7	1
zzz	PF15027.7	1
zzz	PF15030.7	1
zzz	PF15031.7	1
zzz	PF15032.7	1
zzz	PF15039.7	1
zzz	PF15041.7	1
zzz	PF15046.7	1
zzz	PF15047.7	1
zzz	PF15049.7	1
zzz	PF15054.7	1
zzz	PF15055.7	1
zzz	PF15057.7	1
zzz	PF15061.7	1
zzz	PF15072.7	1
zzz	PF04304.14	1
zzz	PF15074.7	1
zzz	PF15075.7	1
zzz	PF15076.7	1
zzz	PF15078.7	1
zzz	PF15080.7	1
zzz	PF15081.7	1
zzz	PF15082.7	1
zzz	PF04305.15	1
zzz	PF15084.7	1
zzz	PF15087.7	1
zzz	PF15089.7	1
zzz	PF15090.7	1
zzz	PF15091.7	1
zzz	PF15093.7	1
zzz	PF15094.7	1
zzz	PF15104.7	1
zzz	PF15112.7	1
zzz	PF04306.14	1
zzz	PF15118.7	1
zzz	PF15123.7	1
zzz	PF15130.7	1
zzz	PF15131.7	1
zzz	PF15132.7	1
zzz	PF15133.7	1
zzz	PF15134.7	1
zzz	PF15137.7	1
zzz	PF15139.7	1
zzz	PF15140.7	1
zzz	PF15143.7	1
zzz	PF15144.7	1
zzz	PF15145.7	1
zzz	PF15147.7	1
zzz	PF15158.7	1
zzz	PF15162.7	1
zzz	PF15167.7	1
zzz	PF15232.7	1
zzz	PF15239.7	1
zzz	PF15248.7	1
zzz	PF15251.7	1
zzz	PF15252.7	1
zzz	PF04311.14	1
zzz	PF15257.7	1
zzz	PF15262.7	1
zzz	PF15266.7	1
zzz	PF15283.7	1
zzz	PF15363.7	1
zzz	PF15366.7	1
zzz	PF15370.7	1
zzz	PF15371.7	1
zzz	PF04312.14	1
zzz	PF15372.7	1
zzz	PF15373.7	1
zzz	PF15375.7	1
zzz	PF15376.7	1
zzz	PF15377.7	1
zzz	PF15378.7	1
zzz	PF15379.7	1
zzz	PF15380.7	1
zzz	PF15382.7	1
zzz	PF15387.7	1
zzz	PF15389.7	1
zzz	PF15391.7	1
zzz	PF15393.7	1
zzz	PF15394.7	1
zzz	PF15395.7	1
zzz	PF15397.7	1
zzz	PF15398.7	1
zzz	PF15399.7	1
zzz	PF15414.7	1
zzz	PF15416.7	1
zzz	PF15417.7	1
zzz	PF15418.7	1
zzz	PF15425.7	1
zzz	PF15429.7	1
zzz	PF15442.7	1
zzz	PF04317.13	1
zzz	PF15443.7	1
zzz	PF15451.7	1
zzz	PF15464.7	1
zzz	PF15465.7	1
zzz	PF15466.7	1
zzz	PF15468.7	1
zzz	PF15470.7	1
zzz	PF15472.7	1
zzz	PF15479.7	1
zzz	PF15480.7	1
zzz	PF15483.7	1
zzz	PF15484.7	1
zzz	PF15485.7	1
zzz	PF15486.7	1
zzz	PF15488.7	1
zzz	PF15496.7	1
zzz	PF15504.7	1
zzz	PF15505.7	1
zzz	PF15507.7	1
zzz	PF04325.14	1
zzz	PF15509.7	1
zzz	PF15513.7	1
zzz	PF15525.7	1
zzz	PF15546.7	1
zzz	PF15548.7	1
zzz	PF15551.7	1
zzz	PF15552.7	1
zzz	PF15555.7	1
zzz	PF15558.7	1
zzz	PF15559.7	1
zzz	PF15576.7	1
zzz	PF15578.7	1
zzz	PF15668.6	1
zzz	PF15679.6	1
zzz	PF15697.6	1
zzz	PF15700.6	1
zzz	PF15701.6	1
zzz	PF15709.6	1
zzz	PF15710.6	1
zzz	PF15716.6	1
zzz	PF15719.6	1
zzz	PF15720.6	1
zzz	PF15726.6	1
zzz	PF15727.6	1
zzz	PF15728.6	1
zzz	PF04318.13	1
zzz	PF15730.6	1
zzz	PF15732.6	1
zzz	PF15733.6	1
zzz	PF15735.6	1
zzz	PF15736.6	1
zzz	PF15737.6	1
zzz	PF15742.6	1
zzz	PF15747.6	1
zzz	PF15752.6	1
zzz	PF15755.6	1
zzz	PF04320.15	1
zzz	PF15756.6	1
zzz	PF15762.6	1
zzz	PF15763.6	1
zzz	PF15764.6	1
zzz	PF15765.6	1
zzz	PF15766.6	1
zzz	PF15767.6	1
zzz	PF15769.6	1
zzz	PF15770.6	1
zzz	PF15773.6	1
zzz	PF15774.6	1
zzz	PF15775.6	1
zzz	PF15787.6	1
zzz	PF15788.6	1
zzz	PF15797.6	1
zzz	PF15806.6	1
zzz	PF15813.6	1
zzz	PF15821.6	1
zzz	PF15828.6	1
zzz	PF15829.6	1
zzz	PF15830.6	1
zzz	PF15831.6	1
zzz	PF15833.6	1
zzz	PF15835.6	1
zzz	PF15837.6	1
zzz	PF15838.6	1
zzz	PF15842.6	1
zzz	PF15843.6	1
zzz	PF15846.6	1
zzz	PF15849.6	1
zzz	PF15851.6	1
zzz	PF15852.6	1
zzz	PF15855.6	1
zzz	PF15856.6	1
zzz	PF15860.6	1
zzz	PF15866.6	1
zzz	PF04322.13	1
zzz	PF15873.6	1
zzz	PF15875.6	1
zzz	PF15876.6	1
zzz	PF15878.6	1
zzz	PF15881.6	1
zzz	PF15882.6	1
zzz	PF15883.6	1
zzz	PF15889.6	1
zzz	PF15893.6	1
zzz	PF15897.6	1
zzz	PF15916.6	1
zzz	PF15918.6	1
zzz	PF15923.6	1
zzz	PF15928.6	1
zzz	PF15931.6	1
zzz	PF15932.6	1
zzz	PF15936.6	1
zzz	PF04332.16	1
zzz	PF15938.6	1
zzz	PF15942.6	1
zzz	PF15944.6	1
zzz	PF15946.6	1
zzz	PF15947.6	1
zzz	PF15948.6	1
zzz	PF15949.6	1
zzz	PF15950.6	1
zzz	PF15956.6	1
zzz	PF15958.6	1
zzz	PF15959.6	1
zzz	PF15960.6	1
zzz	PF15961.6	1
zzz	PF15962.6	1
zzz	PF15973.6	1
zzz	PF15983.6	1
zzz	PF15989.6	1
zzz	PF15992.6	1
zzz	PF15994.6	1
zzz	PF15995.6	1
zzz	PF15997.6	1
zzz	PF15998.6	1
zzz	PF15999.6	1
zzz	PF16001.6	1
zzz	PF16003.6	1
zzz	PF16007.6	1
zzz	PF16008.6	1
zzz	PF16009.6	1
zzz	PF04334.13	1
zzz	PF16012.6	1
zzz	PF16013.6	1
zzz	PF16022.6	1
zzz	PF16023.6	1
zzz	PF16024.6	1
zzz	PF16027.6	1
zzz	PF16029.6	1
zzz	PF16032.6	1
zzz	PF16033.6	1
zzz	PF16037.6	1
zzz	PF16039.6	1
zzz	PF16040.6	1
zzz	PF16041.6	1
zzz	PF16042.6	1
zzz	PF16043.6	1
zzz	PF16044.6	1
zzz	PF16051.6	1
zzz	PF16055.6	1
zzz	PF16056.6	1
zzz	PF04337.13	1
zzz	PF16057.6	1
zzz	PF16059.6	1
zzz	PF16060.6	1
zzz	PF16061.6	1
zzz	PF16062.6	1
zzz	PF16063.6	1
zzz	PF16064.6	1
zzz	PF16065.6	1
zzz	PF16066.6	1
zzz	PF16067.6	1
zzz	PF04338.13	1
zzz	PF16068.6	1
zzz	PF16069.6	1
zzz	PF16071.6	1
zzz	PF16072.6	1
zzz	PF16075.6	1
zzz	PF16086.6	1
zzz	PF16087.6	1
zzz	PF16089.6	1
zzz	PF16090.6	1
zzz	PF16091.6	1
zzz	PF16092.6	1
zzz	PF16103.6	1
zzz	PF16105.6	1
zzz	PF16106.6	1
zzz	PF16107.6	1
zzz	PF16108.6	1
zzz	PF16109.6	1
zzz	PF16110.6	1
zzz	PF16111.6	1
zzz	PF04467.13	1
zzz	PF16112.6	1
zzz	PF16115.6	1
zzz	PF16116.6	1
zzz	PF16117.6	1
zzz	PF16118.6	1
zzz	PF16119.6	1
zzz	PF16120.6	1
zzz	PF16125.6	1
zzz	PF16126.6	1
zzz	PF16127.6	1
zzz	PF04340.13	1
zzz	PF16128.6	1
zzz	PF16129.6	1
zzz	PF16130.6	1
zzz	PF16132.6	1
zzz	PF16133.6	1
zzz	PF16137.6	1
zzz	PF16138.6	1
zzz	PF16139.6	1
zzz	PF16140.6	1
zzz	PF16141.6	1
zzz	PF04341.13	1
zzz	PF16142.6	1
zzz	PF16143.6	1
zzz	PF16144.6	1
zzz	PF16145.6	1
zzz	PF16146.6	1
zzz	PF16147.6	1
zzz	PF16148.6	1
zzz	PF16149.6	1
zzz	PF16150.6	1
zzz	PF16151.6	1
zzz	PF16152.6	1
zzz	PF16153.6	1
zzz	PF16154.6	1
zzz	PF16155.6	1
zzz	PF16156.6	1
zzz	PF16157.6	1
zzz	PF16160.6	1
zzz	PF16161.6	1
zzz	PF16162.6	1
zzz	PF16163.6	1
zzz	PF09685.11	1
zzz	PF16167.6	1
zzz	PF16169.6	1
zzz	PF16170.6	1
zzz	PF16173.6	1
zzz	PF16175.6	1
zzz	PF16215.6	1
zzz	PF12870.8	1
zzz	PF16219.6	1
zzz	PF04343.14	1
zzz	PF16220.6	1
zzz	PF16222.6	1
zzz	PF16223.6	1
zzz	PF16224.6	1
zzz	PF16225.6	1
zzz	PF16226.6	1
zzz	PF16227.6	1
zzz	PF16228.6	1
zzz	PF16229.6	1
zzz	PF16230.6	1
zzz	PF04356.13	1
zzz	PF16231.6	1
zzz	PF16232.6	1
zzz	PF16234.6	1
zzz	PF16233.6	1
zzz	PF16235.6	1
zzz	PF16236.6	1
zzz	PF16237.6	1
zzz	PF16238.6	1
zzz	PF16239.6	1
zzz	PF16240.6	1
zzz	PF16241.6	1
zzz	PF16244.6	1
zzz	PF16245.6	1
zzz	PF16246.6	1
zzz	PF16247.6	1
zzz	PF16248.6	1
zzz	PF16249.6	1
zzz	PF16250.6	1
zzz	PF16252.6	1
zzz	PF16253.6	1
zzz	PF16254.6	1
zzz	PF16256.6	1
zzz	PF16258.6	1
zzz	PF16259.6	1
zzz	PF16260.6	1
zzz	PF16261.6	1
zzz	PF16262.6	1
zzz	PF16263.6	1
zzz	PF16265.6	1
zzz	PF16266.6	1
zzz	PF16267.6	1
zzz	PF16268.6	1
zzz	PF16269.6	1
zzz	PF16270.6	1
zzz	PF16271.6	1
zzz	PF16272.6	1
zzz	PF16277.6	1
zzz	PF16279.6	1
zzz	PF16280.6	1
zzz	PF16283.6	1
zzz	PF04359.15	1
zzz	PF16284.6	1
zzz	PF16285.6	1
zzz	PF16286.6	1
zzz	PF16287.6	1
